rank,address,wallet,buy_tx,buy_block,usdc,venue,nonce,eth
353,0xa58a800ccbbf800329005041354f9217ca113d74,delegated,0x79ca01f43921ded59120c46f7a9158f091c71ed4153daa090f43c18fffecd50c,49959296,1729.26475,LI.FI diamond,102,0.002188359240604085
354,0x3af1205a9d1062fab8dbe6c35b7e6630a00d2c1c,plain,0xfddf740563ffe31c81a343fdf38f04c8a6957fb14540bfa934dcd6b43f5ddca2,49959033,500,LI.FI diamond,83,0.03262583500779103
355,0x673d38aa74d59df8cc33126bc081cb3cb9762299,delegated,0x2115eacf1eff649c2e76210f8e120256e02a1bfb3bbae32fd1a882226df5e432,49958965,243.705424,LI.FI diamond,82,0.002867235813045309
356,0x247024d9c0169f704d9a192c830a3c749d8757e6,delegated,0x6ece8cf3f50821d03c0f40aa9394541e2e989164fe0bf094b86ee37219ad3232,49958465,486.35,LI.FI diamond,20,0.000300980490856481
357,0xc20e57bf666942c7b7c60dd9111d76ef439a23f7,delegated,0x87e412d50c795ee169b22aceb0073cf4c501c7246692bc07d0f3ccf54a09a3b7,49958442,2508.34,LI.FI diamond,38,0.003290507369214698
358,0x63c9e4f81716debc57db9fbc60600106a44b9964,plain,0x3fb10a8ae0fd46771d334abbebc6c80dc4f21a7a7433f4d71cad0f84186f209a,49958070,563.799219,LI.FI diamond,3393,0.03244505468411881
359,0xc3bfe8d9cfa42fb5fc917e1862b2efc335a6de71,plain,0x3288daaa310dcdc1db4c149fbbe835cd6dea4116dcfc06638562f6be5637e7b9,49957502,427,Socket gateway,277,0.000515343925905673
360,0x8a8beb956184ed109795f08a80e0b9ab350f804c,plain,0xa631dc604c51b5228336e681d990a6e1ff7e5efe5ab1ce4fee8cc662b55510c0,49956876,833.601838,LI.FI diamond,9,0.005585300517428163
361,0xb27a5d27bb1176a2c3e94d0cde7f6c9da61a69ca,plain,0x535643dd1f7feaeaf773656db791f620b667b0c7eae0298516e8c331938afb14,49956823,522.811532,LI.FI diamond,2116,0.014132065541439922
362,0x30e5bfc4a3fc3498d3abc2724313ea62059c78b1,plain,0x962542dd80e599a315f29a98a315f4fdbbe96c485b85066ef94a97caed29678b,49956334,919.08822,LI.FI diamond,15,0.002287206925380467
363,0x33383d77e74c01cb1102b25eb6b9083df3fa8341,plain,0xb10b6b5c58d55b6f3936d538160f578531bdec3e9f3b0cc91ea87b98cca1dc05,49956315,720.000674,LI.FI diamond,43,0.003297725675185133
364,0x15271c79e73b58dd0a70ec52743df7a58260a041,delegated,0x46c6cb4e82a27ee2fb39b9adc93b833abe86c34e34f5edc868aea5a1613ed900,49956011,350,LI.FI diamond,258,0.002437580636734276
365,0x2b29833a831207a3b92102b0708b32d624aa0f65,delegated,0x40e6f2ce47adb81128c2a7b3fc358708f9b2caab4bed1a06cd98202bfb21d33c,49955557,1786.801251,Socket gateway,2282,0.6838419171717702
366,0x40329f3e27dd3fe228799b4a665f6f104c2ab6b4,delegated,0xa6a6c6e78d78387bc24954fa9c3f6aea131119249db455107b16eea2966b3b40,49955496,520.095995,LI.FI diamond,1795,0.00667360495113184
367,0xf73bcf71d8d0a8609ea6cce17f984c1ef395a98b,delegated,0xaf1463b3cfacb7bdd184790cb5a2d3ec2d53955dceaec282dce3efa4123c2999,49955339,530,LI.FI diamond,586,0.006816071943736643
368,0x2a52b40213e6d7e11878064f08f5cb3df17df894,plain,0xcddd419da5120044c347e9360e6b13b70088ba720c82f0ba0626d9d6d49a1520,49953989,328.622133,LI.FI diamond,122,0.009185015250905216
369,0xa24ae1daad035a33f65df1c6220bd6187369a9f2,delegated,0xa47dd50fcdc9578263804b65aa7981171f42bc34f3432b4456286b8c3a367be4,49953931,1078,LI.FI diamond,7,0.000094277395237447
370,0xc776f1ae6502078f7654e005a998cd2d05398de6,delegated,0xcaac4b251bf092b4b69d6aea7b661dbf1d41d927f2563bd7feb3399de935781e,49953930,767.082262,LI.FI diamond,515,0.000467497911248518
371,0x003df61aa894d482067c256d512c6980b7c567f2,delegated,0x84a24d6c7dce4626c8e251843e9e54919b42c974341069a3448556070aea29d8,49953520,10416,Socket gateway,5,0.000008858830127791
372,0xdc9c5e34959ec3643af1e1d34a83d6b251aab1ef,plain,0x27cdf1e82cb7ba5c66040f4c94ae68adced971b0c0cb43bc34c8ee9fe3c80eca,49952890,591.03,LI.FI diamond,2611,0.03501383571927731
373,0x58e36397c3e649dba04aa2a9d360a09c44cd1350,delegated,0xb52bc40e73d139d9a63c2e87fdf17cd3cb2d71a7d38fd6acde0edd773cca1663,49952693,1334.349571,LI.FI diamond,7,0.001959557980396021
374,0x72b6e1fe1e6c37d6b6492715b3e3e45a799b3af5,plain,0x24f7df518d343b4abd77baee62e024dcb42009b53540143f5706cccde85d4592,49952656,247.610083,LI.FI diamond,10,0.002314599363760345
375,0xde6d22b7b9ff1b05ad580e073bfc6fcc00ceb561,plain,0x30829c6f5a58fc177e1b932d4b63aeb7ad8dc673758e3306eb7e98d7b80277e6,49952618,5000,LI.FI diamond,713,0.15728301241030895
376,0x2cbfdfbf7f538f10d4c6e80fad0f1a90b0a63cdd,plain,0xac054b8d96bc49c42c007090e2844174c643ac0bcffd94962ae62a3513acbb1d,49952214,238.844923,LI.FI diamond,652,0.002908684194348986
377,0x2132b33a7fce1cb15d82dc1180ebc78be3173089,plain,0x2333452ab136f7805008a821814e36e83b38bded065faa2d6559ebf6f129a129,49951997,564.695224,LI.FI diamond,14,0.000371978219073354
378,0x0b065f6d13f79ad0c3f1797d8a8aeebb5bca76ca,delegated,0x73b5d86f21936230aa6a923961a45484fd7bb54057c65a05da80f48f9769ed05,49951979,2647.071387,LI.FI diamond,15,0.00161924949543415
379,0x472a483181cada4ad2f52a476948594435592555,delegated,0x3e1e885a6f55c484609e2887b74fb536d59cfdbed08dee5ebf749d2f976f13e7,49951444,399.438468,LI.FI diamond,524,0.013892143684569168
380,0x725548927ee519b0222e9e72e2f271c1aa417ddb,plain,0xfd4dee08016c2fdaa5e44f87757c76326fd4e99b632163fb4297bb9329e61cb3,49951191,232.788261,LI.FI diamond,18,0.002097492165286088
381,0x2865fca7e167b233d8015bdfe501c814fc0bc279,delegated,0x4fa8f563736ad990fdba8dec9ec35ad3d52e5feef6162db7128075e3eeff6f15,49950569,286.230378,Socket gateway,14,0.002223093725681399
382,0xd0f30fb3d7e52ce14876447338f3fe88b56c0ea7,delegated,0x57ab2d66f2a16aa8c625342c7603ffea88ecdd6d2cb3f4388222ff773b56d124,49950223,245,LI.FI diamond,581,0.003694796679181254
383,0x53d8030093248268a697a6be3b252628d59deee3,delegated,0x7e85cbb325dd5849367873c75f79fff84b50e068c7031769021fdda1cf090265,49950035,500,LI.FI diamond,654,0.009759989803538153
384,0xbdf79692c2e58601fcb3b903822d4ce4c861ad09,plain,0xa2f5816443a28a87954ccc92dc16b000fce2cad1a2a818292908c58e37306434,49949124,321.56,LI.FI diamond,77,0.001027454879711039
385,0x203fb5cf023fd8c01463114b809c01ae00f6a3f8,delegated,0x8e5b1ddbd3fe0ad98b9f7f37a3340f2fc813da1414a88b7d39c69b00cfce2b2d,49949081,1064.497158,LI.FI diamond,26,0.002280162146094471
386,0x83ea2758dfc0e54c4a322fc5a25c904a224b4029,delegated,0xc09f61a1a30f930b6df910ea3ba037b3ad72937ad30726dccd578308f6fdbaa8,49948947,959.393351,LI.FI diamond,12,0.002284463941260981
387,0x0d52e60bf47b211e77b7540c0a343eb58cf90fe8,delegated,0x8e52e59b2de17a55a15c728466ff33c50637194a07762f963738d4652c6c69ff,49948565,1020,LI.FI diamond,1534,0.10331970866110828
388,0x96deb7013210b90576f848bbfd7917190a3b6dca,delegated,0x765d1676d38ce39b46be2cfa2153fcee7b2f8a9d393647a626e458f2d0040ea1,49947922,457.408596,LI.FI diamond,26,0.000019598612148092
389,0x0cb0fc9d89e16ac5f96545872be55fe65a39b05e,delegated,0x94dae63968a83b11b7941948b631f2d1ad540cea9b107b1d608a756967be7afc,49947825,756,LI.FI diamond,202,0.00336042130682188
390,0xd36457d31f37f84bcf002c2b1a40977d40616d85,plain,0xaae89e26bbf2e23f0aefcc64fd39205d71aa5b021a317ce8baf854698eeaf1e8,49947789,658.226932,LI.FI diamond,19,0.000424578866740358
391,0x43003f60def9a533674d54a752324fbc059de7f7,delegated,0xfa1ac02504ec8edc1dbacc48a5a0fd9d86c8b6fad9310ff31b30f39a8aa2d0f5,49946134,400,LI.FI diamond,2492,0.002334820733141644
392,0xc052392528d793df8d46823a440d3bde1eb3505d,delegated,0xbc1dec4718b9e06766a23d8e385258fcb3b47192507004f027dc5bf3cbe4233e,49945631,300,LI.FI diamond,205,0.005093221772715483
393,0x708a633ba349e4dc1705cfaa607638ffe63a62cb,plain,0x6feba5ca5b3f22cc7fc1163383c3d1803f9093e4122fb6f1b7ed6f7707849ce5,49945158,250,LI.FI diamond,3861,0.011082840174433582
394,0xdfa47933130f34e770c59b7ed218d7d409e5882d,delegated,0x19945bbe54a565c7b97e6288aa0503e29b02c641618a01efdba50d095f0be091,49944470,1200.813397,LI.FI diamond,515,0.000068833507831269
395,0x13a27e4a326393bf3f9723b9a2f12c1564b879c3,delegated,0x62b1fda647007e135b9114ebf580c1a21d3b914dc6a60e1e1433d416292034d9,49943646,540.47,LI.FI diamond,39,0.003138212443033764
396,0x4a0ac205a434ef265dceaafdcdb3932d063e5c40,plain,0x616c94a970556c000b5c0f9c657a0203c7779fc7f1e09bbd078b22219817a14b,49943294,500,LI.FI diamond,125,0.2940863522131673
397,0xb46f8460069b0e2af48856024e1f49bef5c23167,plain,0x983c5dc9a5ec710adb228607b86bd70b64bd6bcc8ab390820465386ac542d885,49941834,418.057015,LI.FI diamond,7,0.002641726411571618
398,0xb892cdfd57e0459551cf1f0a515b3068c10f8d8e,delegated,0x1019f7e009456f83b1d170432476f45610fd3ede5c0202009498f36a4aae4c19,49941807,250.00125,LI.FI diamond,717,0.000550571674517432
399,0x72576228d803ee5edc07b6bb6c6aac61c0529665,delegated,0x46095ed1257421ec676a84ae5253e0c88e3e685a9de8d52e9a4581c3fe41d379,49940694,236.475682,LI.FI diamond,1613,0.004487071975845429
400,0xf62d546bf92b3e54f95205ced6d88bdb471f4f74,delegated,0xa1d14c2d040aec14584e5a84c3f4dcdea09bfa29ce4c97fe064bc050e2d9033c,49939347,947.526497,LI.FI diamond,159,0.000576698172429668
401,0xba818e7f6b208f5a4f7cf282a9248d221144e4e5,delegated,0x596cd031451baff4e91fc7878c689163bee6f65d30a7e12418ca53c58db85f15,49939017,1543.660168,LI.FI diamond,271,0.003782880201867572
402,0x243438c382ff0778725be550b227e4e2b31a71cd,delegated,0x78c25950d35e32a40c3ee74cb558fc8826271b14b927a55bb958175073607e7c,49938932,7083.504871,LI.FI diamond,181,0.006177907901007351
403,0x24612508a2cbb40e4558b7396c856200e54f3c68,delegated,0xf73125691bff14e342b1720cc5e95a0fb72aa4e39310fa11ba83d41aa8f034b7,49937919,14111.110406,LI.FI diamond,9871,0.001652201543589322
404,0xc3ed9cba21f66ff7e65dd1972c55e28b227ed8ba,delegated,0x4f66e126ea47ddd3baa623aa54a7062d07e35196b12e2e343ea17d55e65c98f3,49937772,1990.623092,LI.FI diamond,282,0.010562110440010127
405,0x72a5d23d677aeb20cf42f16984cba48c11153813,delegated,0xc00d018fae18ac30a2968d6088cbd946d78611456396a2e53234d41ac37da557,49936764,1000,LI.FI diamond,23,0.058279037343653965
406,0x606f0a6a5324bf581866f6d2a61755246829bd52,delegated,0xc1fadf4f400623b4c5e67eb7817b903e65a804458f839606a5d28ef566054fb2,49936488,350,LI.FI diamond,70,0.26624602010025483
407,0xf5ed5722fb6be3038ebe51184473d292545a8424,plain,0x1ee4e9eb6f7888f6f798ea839938525b30ac401e54bbafd01ad0d404696f799b,49935811,808.121897,LI.FI diamond,40,0.00776348083898199
408,0x12c0b3695095310e6968447e471c0ae9a5b40e0c,delegated,0xf335ff594dfc8b6aac4780b8c2084214e5a20d506dca8d66fb09d8f91938cd01,49935682,1297,Socket gateway,50,0.041996857603124126
409,0x76c1cb279e64f35cc9f06468bd039157d1e19205,delegated,0x6f72d5babe13ddc0e4820bf84af1f5fb925424bc25614e6a9886e33a0123cdb8,49935407,696.457798,LI.FI diamond,591,0.001213180022225953
410,0xa31642f44293a9d9dab519873e0d2f9f1a3c0660,delegated,0x8a2681e580a7148175443fd32cc9b452a3858c5d784c291dea19e97f0cba26e4,49935133,459.667271,LI.FI diamond,604,0.000459812115326183
411,0xddacadd4681a5a8e7b03799e98090c7728168c2e,delegated,0x9c5f23394888bcf2fbce8cca17bcbe43f67d6e05ef8e67c0005b5bb6045142b9,49934647,500.97,LI.FI diamond,3952,0.010964877963816918
412,0x0ed82197dcd65e481423097fe905bd1a442ee4ae,delegated,0x71323f465b26923506536f555d1d3c3abc932bb30578536961566d3ec9f7423d,49933918,400,Socket gateway,30,0.000504089700720489
413,0x895055bd23cd3e557d84abde90ab67bee818b8fc,plain,0xb637a6454bc36840bc381d396c7186af3a15e17168a0e391e2a83376a9b180f8,49933912,260.947762,LI.FI diamond,13,0.000412242332643592
414,0x68a68ea09f8664fac750090e6006de18e282d333,delegated,0x75911606b0dae42e3d4ec5aeb4286905565e753c52f4787ae63c7b0c802307dd,49933535,10000.535114,LI.FI diamond,512,25.035066020388005
415,0x45c473363feccee7c3695dfc43b61b1039fa306c,plain,0x04a229a88acfe32c40a6a903e8f3ad10ba5ca08911a64b3662b93e86be6c7a74,49933396,945,Socket gateway,52,0.000549803054249174
416,0x53f843c546da92a14570b605a7edf5a695101064,plain,0xa7a9c44ba646e83c9be7029ab35ed2cc21b44bb58b1ff699f745801ebbd45c08,49933233,256,LI.FI diamond,130,0.28628622101290957
417,0x1cc626647b6e73a61e6b21d73c15e15d3c19e000,delegated,0x2150ba74fa4d67a3d64ddf0c5ee4a00bebdb43f50963f4e0e9d711807c3ae2c1,49933206,423.829861,LI.FI diamond,180,0.002004594004501442
418,0x6a271373709f36df2f6e6b7d8a11f23389634fbc,delegated,0xd39adc9ae59d5c47af2d93faaeda2f65af1af3542d3d6f7914ccbce9ba8b2d5d,49932970,400,LI.FI diamond,13,0.013702023645946785
419,0x4cdfbb8a901fca3c1d2938ffe839ba71f42cbebd,delegated,0x3d2ac4c84d443654966e76aad5aa98de3b67f85ccfb3527aac7a2647b9cb7db0,49932723,244,LI.FI diamond,354,0.4408490342724684
420,0x2be60b0fb138479f7333086cc2460620436a110e,plain,0x31d43a2a51fdd9b3c6142bb477ad9907e0e3ac892c30b0fb6f2524ea0eb0a18d,49932336,1941,LI.FI diamond,6124,0.018194723660276097
421,0x23d3c0d5e8226f18bf58bb3c68b149b3d7385936,delegated,0x2f8a063c9c3253d7d80b8ab206169d112714004c6a34a284f7ad84512496224c,49931830,650,LI.FI diamond,1760,0.005943913646588183
422,0x4e09d8a5b8df253b53d116852a9870a6baaafc14,delegated,0x9f38d2726f9de7dbd5d4bb6116316180cfd4d24ce5f574b5058132f16da093b0,49931811,424.847794,Socket gateway,500,6.73155024462e-7
423,0xf0a9f1a1dd5758f6ab1c552428b5309f51c21ab1,delegated,0x12dd9fdccb1c2a25b3581f41e8125f7dde6753001f5ddce55315c9389634c223,49931499,1000,LI.FI diamond,5,0.002995902101738426
424,0x41add7f9b98498b09073027053d58bd37e3fe736,plain,0xad2846e50a1b2fe9c61f1ef9ce931231f34e2f3c68e5ee18f3102932418e4726,49931092,427.03058,LI.FI diamond,79,0.03548398887304554
425,0x4d07212d7d3ce80d1abb0d7e3fb5207b01ea2ccc,delegated,0x993836507d6dc9a910c47abe09c671ee4526e9aae6641a8d61f3ca8d9c86f2f4,49929981,468.836472,LI.FI diamond,1200,0.000060707762367971
426,0xd37f7d7e67cbe0ea1ff31f038e602f17ed42236b,plain,0xd673b8ce3a1aa426c71b432209b275a007b7191d5bb5beb51d4bfcf6d19ca5f4,49929454,441.246435,LI.FI diamond,3932,0.23815508391845533
427,0xdabe9d23927bb25afc59f675cd8dc58e926764b6,plain,0xfb3f425c4ff8305d1903776a57378e607d7855d267aa5dd73f2b41f076706b3b,49929076,288.461538,LI.FI diamond,22,0.001940563902127654
428,0x13eb487cab05887612f1207572a4db375dad04a8,delegated,0xd8b44c11be0f7ce8f4f7b9708fa0c783a5a11bed59427ebfd078196e314dd28e,49928766,77999.00027,LI.FI diamond,6,0.000158925850724346
429,0xfbc4afa6bf89397539c6efd7a2dc6a1a75d2cf73,delegated,0xa9573692294094cafb4e0aeaafe8832684443a8608b7ab8085dc0b6f25666b87,49928333,379.9,LI.FI diamond,64,0.000043014839772394
430,0xb55439ecc8d04a042feb83628576ee8bec20cfdf,delegated,0x9e7a53ea98077759285306bbfbf476ed114070336e490fa149049f4625e50054,49926341,400,LI.FI diamond,392,0.000953335453149828
431,0xc88291a6491e951b14568a97afcedd576dcb87ba,delegated,0xe5375477e634eae3729de4c885f4fa5d6df83cbedb3c192b63f4b2e5ca630e00,49926222,1000,LI.FI diamond,2641,0.00854937244017787
432,0xa60ab65b7fc55f5526af0b8ab038dc621606c8df,delegated,0x9eb07cd3252b7d2aa099290ee75347740d142a66d977fd75dca9bbf5dc975894,49926153,700,LI.FI diamond,569,0.25234875311128496
433,0x271d3cf14a3d2a724e613b94e20b2487066765e4,plain,0xc939bb085c05ea1391b57ffcbb7dcfdb18b3464bddbb461d83a7e14bd68f3460,49926039,250,LI.FI diamond,24,0.21648064495370872
434,0x8a1ea8fa9d5af1c0534e958915241486d526f62e,delegated,0x68a04ccc3567f67350dd62332aac6c68da63be0bbacec332f4f3795c57dd9996,49925882,500,LI.FI diamond,81,0.04883207642063113
435,0x36c39434db7987cae67233d06de9427c4c67e787,delegated,0x4c49a49f255a9b0d0e457bd4ab5bd4ccdcaaf7fb59be8095e9afe376b4bc0b63,49925822,3964.122442,LI.FI diamond,44,0.000854360827497155
436,0x663bd8fde233628a5009d01163a4131dac9522ab,delegated,0xadc5bf0217ad99eb5fc98632b03f6c536b91dfd55602090c0bb848dd6331c3fe,49925131,450,LI.FI diamond,258,0.05625975362447103
437,0xc23266874b30f114b1bbe70753ed770b1c01a38e,delegated,0x737c6594a9ff1e762622ba520b869e76405b42b0fa5dbeda4b4bc32ff635ff10,49924564,250,LI.FI diamond,342,0.0047279763121332
438,0x45c3707c25ece1e4705a5d708685f0a77dc18cd1,delegated,0x1c747c0bfcd7c0db32d46fc2e5052ec3140c6d7fdf73736041a0039665c8c276,49923993,2891.058102,LI.FI diamond,1662,0.036941271654818066
439,0x8d1ed351e283dc35f3a67e2631b9623ea0817a78,plain,0xb82a6a9b2821b745ffdfd735f9517780cb3859efc64af306f24635c3068dd149,49923004,415.854211,LI.FI diamond,64,0.00048248759997559
440,0xe7e54bd49cd04f439610392e49ab8cd2a159630c,delegated,0xe2599ac547637320f8faeed15e04ed39db0f91e4ab53588fed2c5956eaf234f8,49922899,717.911071,LI.FI diamond,224,0.005570498522795531
441,0x4f0521834ac9a1d40fe9d1a199afdfda51c89687,delegated,0x71c794e1b0c829709b667776acbafd0b3fb4ed98e886f9d4735fa738408c153b,49922561,1500.942927,LI.FI diamond,459,0.018100957140934924
442,0x92fe8457074ca90eec89d97344cb7ea1c602f2cf,plain,0x28111e06f57e63a4b4b2c440c7a14603c6ca398f3e42526c17153d5a57249fd8,49921831,441,LI.FI diamond,15,0.001795358630132852
443,0xc686da2a7f70f373908040ade969da881d455654,delegated,0xeec381672428533d3049668d377b97b0f4c48f8c6b62ea86cf90342ac1e69aa2,49921668,479.661403,LI.FI diamond,35,0.01769537041768833
444,0x0a8de98d467effaa9ef602f43cbfe2813b77efae,delegated,0xe5d6f16a6e31cdee5e1272331a6f9061bcdc81e6c92b11275d6ddc774bc1d2d1,49921153,998,LI.FI diamond,27,0.00404259146868715
445,0x153522110afcf319c9bee8cd7b8046eeeb05d14b,plain,0x91e5a87c61ea3209a125f303aec1e6b6ffc1f3e8b80365da569a2ae62a2cb2b8,49920757,500,LI.FI diamond,63,0.000990327105034736
446,0xdb5ac0ecbcd933eb4588dc90a8002384086c6c1a,plain,0x25d2975a46b3227c6dc1f78508837a2b44cec1938412411f750d718371a4acde,49920718,400.000001,LI.FI diamond,26,0.05797568432884007
447,0x77d871dc1852420ed6b0847264ef4405572e4e4c,plain,0xe8e093a35c37656106c93994372fcc132047a5bf178f4f88abe7e5546f44018c,49920308,2369.432204,LI.FI diamond,32,0.04491314227766265
448,0x8c25caf7e3873d1d5b4973ff7e13af004d7c98cc,delegated,0x5b0c12b5c3d5610ba01cd9e5e582cc37678cc4f0a60eccdc7f9759b34ffce948,49919992,631.8173,LI.FI diamond,519,0.001095046281574555
449,0x67fe79570ae78f0292dd8cce6ca1be1a6880837b,delegated,0x1961a3a32cf47870520995fb16aa6ef3dd74b94085650dbc7a96e96fba8d9457,49919820,1000,LI.FI diamond,142,0.000231474473855072
450,0xe00a67b21bf51782e01c5aa06b9c9b4781f5aaf2,plain,0xf02027b35a660c5ed257c1388ba279e1999c000a60d5e4456c1b952963da86a5,49919691,330,Uniswap universal router,9543,0.08659838759292808
451,0x6767a7296ea3bde8c01a1678e0ba3beb2917cc80,delegated,0x0e6de8e519ed1e87cf49a4e9ef7e96dc05e6c36dd8246b35a21e3853358aed81,49919642,1000.004812,LI.FI diamond,145,0.012213500623010349
452,0x9b18bd08c490e96d9dd8e53f4196ad46208a7c0f,delegated,0x2ba59f3cbac0234086403f1ee9d34d0f18bd917378a5e1bb21f111c39cb80bde,49919207,231.86,LI.FI diamond,669,0.000944442780254377
453,0x0b0f9f02d9aef778433dea88c4bec341d6c86834,delegated,0x8c7eba1d476c8e348f1d576942a95d79dee851def3ee347a8d5f6919519b55be,49919110,562.945862,LI.FI diamond,6825,1.0483879522675574
454,0xcf26c371a40fe9e707ef52be34180f0e8f5c8ac0,delegated,0x55781f4cb32209d235d69c37bac01e69d5ec33111a7a2e25f9c9926c708cc772,49917931,1945.769405,LI.FI diamond,418,0.000009256942311598
455,0xdb03585d268368a99b8704c55187d00693a9127e,delegated,0x086448e1b20038869f51dcc8cd574ecf515d0fee70a0ffdfcde6c1e0521da2cf,49917426,1036.65,LI.FI diamond,173,0.000111263445533573
456,0xd86d98dcc0547b7aebf616e51dbd4b654d535277,delegated,0xef9523c361ff0d4f0f7d909e2f20d2277387d1197c5dbc0d9444f087711e1a50,49917041,230,Socket gateway,25,0.002131915354828319
457,0x44311fa6ef7b266e74feb6979e2000960491d42d,plain,0x2bb3d298475ebc31599b58456de21bf47b3bd0393dbbc1427c0db6a98323ccb6,49917024,2000.7,LI.FI diamond,23,0.000324643613175945
458,0x6176d69507c204debc902a834259d852c0a7d495,delegated,0x41e654a6718d1b72a6813d05be5b72892d88e8f202f7aea52c8e4c6e34c993e8,49916754,258,LI.FI diamond,12,0.000370206439640242
459,0x6fc4d83cd48573b26bd3d1701b26563bbea54f43,plain,0x7aeb72743b9c3958c8d45d0a4e3d8409eaabb5dc39c0a9fcc280f8b0849d3a82,49915732,500,LI.FI diamond,808,0.03575108798518908
460,0xdf061ba71442189caf556be869ed88c8a3bbcdfb,delegated,0xbd7955bde8e562aab0d6a4c7d787e6bed9f2153dcb55566aa37a549e5048e669,49915444,300,LI.FI diamond,20,0.001140083029742168
461,0x340ba0d834945a6951d4e5776235bbacd8a3639f,plain,0x1a62e173441679e3b379f7cecde184b1478af797df7ef37611dc0d96859b1056,49914873,563.992922,LI.FI diamond,2865,0.013858052493862764
462,0x804050536928b462257f824d189d410ce4b0224c,delegated,0xd4760d92cd9787f7553eca6ebfe2e0a5f4bda9085dfdee7ab330be5a89f6a447,49914754,1483.013478,LI.FI diamond,4230,0.002085493420313315
463,0x56118c5f2b9522c8350e58b853cfd0bcfd0dc3d0,plain,0x4c8b08c1591737843d53278434bef420d86ae036689d841e2721da507c3cfe4c,49914751,800,LI.FI diamond,17,0.000036777936525276
464,0x1cda9c54537dc432506b2e057b1a3027a0d4f236,delegated,0x4ca84b54c1d4085cf0a377a6a642c0077fe252d1d5d1f118c1f2d8d746e4f620,49914598,8000,LI.FI diamond,971,0.00456419442900784
465,0x42e44363e6dfaf0e8d41a018a2df1423a4bdba90,delegated,0xc410e6b920b09d8fe8bdac78c6e0c493c0dbab286f32ec118a1994efa72f45e8,49914002,400,LI.FI diamond,69,0.000124735213718694
466,0x882d81f77419aba1481b897eccb0d357cf7a9f7b,delegated,0x2b5ec6bd6234ddfc07e37538f207fec5a9c6dbb5f8a2ff5e337175fbafe21be7,49913301,927,LI.FI diamond,9,0.001615588444939616
467,0xc34013cbd55126e676b260b7142c80e6af800a00,plain,0x50a406589524493b6b98c55595395e5f410f112b97f728def245f39a3a8014ec,49913080,500,LI.FI diamond,127,0.004439164331599234
468,0xe4e11d872f189b64d9d6a34b7a653acd822db5e5,delegated,0x42363efbd00e80ffeffdb41b10641762eafdecaea09da17649cbf552657e0c01,49912963,1000.030576,Socket gateway,5,0.002214728754888378
469,0xa6b5d498d2d69d96ddaf9fb29fbcb73055db1539,delegated,0x18faeecfeeed27044406023d17393b21135cb7f4c864fa2dd22dce33a58df258,49912177,250,LI.FI diamond,12,0.00622974007172469
470,0x598ebddcc1d97d0fcc17df00812d6f4dab5f5e79,delegated,0xefb03b0ac15fef360bd332d25153de17a6f7be4f265acee20775d8c98a660532,49911888,1436.59,LI.FI diamond,5626,0.00040459
471,0x4990eddcc033bef2cf5a4bd5b2ff777695ccee6a,delegated,0x36c54280ff5606ddfc64641c33b7a2ba45fa83ca2ee88a74eb8d31fbafb383f9,49911541,856.008234,LI.FI diamond,1069,0.013580011610328388
472,0xeba8239d39c8d2ddae21e74d0f9d256019c5b70a,delegated,0x2f165dcdebe5bede6a2905d3369a0fa981fa18a5f8632dfe922180acaaf8a09b,49911536,842.649588,Socket gateway,2497,0.000283930656954527
473,0xa32535ad94ad1aa8053e39cf48196588d9c57c38,plain,0xb2dea3d8556e1ffde444ab6bf5630ae25313dfef99b0b4c9d223744313f574f8,49911320,505.676614,LI.FI diamond,2966,0.024405084848553128
474,0xc9c78142a3264c1a0caae6a57b8d428cd2d367c5,delegated,0x88f02da5602db6ea4761d7c2229cc72b95de3cd1c7045becd3fd676cfb9a46b6,49911286,1152.403215,LI.FI diamond,7,0.6111635018020641
475,0x23e377368c6c6b76dab87fd90f8ab3d4824d0d84,delegated,0xffe44f7c584c42931b95640d21e048ca53e30f90afe50602baba7c9c908c5337,49911007,500,LI.FI diamond,15,0.004158802166335018
476,0xee82dd514b5a62b73393d4701863b22064f761aa,plain,0x750102fcbfac0904e6d3526c2df6528ca23512c83787ffe7fcb2652cac677b4d,49910622,506.634879,Uniswap universal router,449,0.006592291591680044
477,0x2f076ac1dcd37e46fb137a9ca828c3a451269f36,delegated,0x58b6d28de2b30cf51e8dd03863eec3157aded7c73c325a2421502824cc816db3,49910544,4875.517187,LI.FI diamond,86,0.010575358740403244
478,0x95f615c88f791351b414322a0a7f9cc7354ae19f,delegated,0x444a25fe55c9d72ddac433801fb5657129b18f7f7c8a04dc4b65f857c10d462f,49909509,591.929391,LI.FI diamond,3047,0.050028457748539555
479,0x34ec44008344cdd3dfe47ca33983da449b334f51,plain,0x1a82b145faf0daf2456f99eca91f2635513077810bb0df8e364a923a1b80b126,49908605,6130,LI.FI diamond,1290,0.002283693222545518
480,0x41905cb75636575d38a2abf184adc580083dfe75,plain,0x7b63a6fa8668acf6b16bcb495b2954401fd509c4f81edfea2cb8ec725b30a3bf,49908318,500,LI.FI diamond,858,0.004583538205352926
481,0x30da809ea10079691943894e81b4dab989811b9f,plain,0x8987784465689d84e2e6d6355854faf311d5c2f426f0d0129fdf3f502e0f4b9e,49908242,7044.267009,LI.FI diamond,256,0.002703688646832063
